0.000000000000000000e+00,1.372549019607843118e-02
1.000000000000000000e+00,1.862745098039215660e-02
2.000000000000000000e+00,1.862745098039215660e-02
3.000000000000000000e+00,3.235294117647058432e-02
4.000000000000000000e+00,3.921568627450980338e-02
5.000000000000000000e+00,5.196078431372548601e-02
6.000000000000000000e+00,7.352941176470588480e-02
7.000000000000000000e+00,8.725490196078430905e-02
8.000000000000000000e+00,1.098039215686274495e-01
9.000000000000000000e+00,1.323529411764705899e-01
1.000000000000000000e+01,1.558823529411764719e-01
1.100000000000000000e+01,1.725490196078431349e-01
1.200000000000000000e+01,2.058823529411764608e-01
1.300000000000000000e+01,2.431372549019607809e-01
1.400000000000000000e+01,2.794117647058823595e-01
1.500000000000000000e+01,3.039215686274509554e-01
1.600000000000000000e+01,3.156862745098039102e-01
1.700000000000000000e+01,3.598039215686274495e-01
1.800000000000000000e+01,3.499999999999999778e-01
1.900000000000000000e+01,4.009803921568627638e-01
2.000000000000000000e+01,4.205882352941176516e-01
2.100000000000000000e+01,4.343137254901960898e-01
2.200000000000000000e+01,4.617647058823529105e-01
2.300000000000000000e+01,5.049019607843137081e-01
2.400000000000000000e+01,4.892156862745097867e-01
2.500000000000000000e+01,5.117647058823528994e-01
2.600000000000000000e+01,5.029411764705882248e-01
2.700000000000000000e+01,4.990196078431372584e-01
2.800000000000000000e+01,5.176470588235293491e-01
2.900000000000000000e+01,5.176470588235293491e-01
3.000000000000000000e+01,5.333333333333333259e-01
3.100000000000000000e+01,5.450980392156862253e-01
3.200000000000000000e+01,5.107843137254901578e-01
3.300000000000000000e+01,5.284313725490196179e-01
3.400000000000000000e+01,5.303921568627451011e-01
3.500000000000000000e+01,5.411764705882352589e-01
3.600000000000000000e+01,5.509803921568627860e-01
3.700000000000000000e+01,5.470588235294117085e-01
3.800000000000000000e+01,5.382352941176470340e-01
3.900000000000000000e+01,5.333333333333333259e-01
4.000000000000000000e+01,5.392156862745097756e-01
4.100000000000000000e+01,5.617647058823529438e-01
4.200000000000000000e+01,5.382352941176470340e-01
4.300000000000000000e+01,5.598039215686274606e-01
4.400000000000000000e+01,5.450980392156862253e-01
4.500000000000000000e+01,5.607843137254902022e-01
4.600000000000000000e+01,5.578431372549019773e-01
4.700000000000000000e+01,5.637254901960784270e-01
4.800000000000000000e+01,5.647058823529411686e-01
4.900000000000000000e+01,5.598039215686274606e-01
5.000000000000000000e+01,5.656862745098039102e-01
5.100000000000000000e+01,5.627450980392156854e-01
5.200000000000000000e+01,5.676470588235293935e-01
5.300000000000000000e+01,5.666666666666666519e-01
5.400000000000000000e+01,5.696078431372548767e-01
5.500000000000000000e+01,5.627450980392156854e-01
5.600000000000000000e+01,5.764705882352940680e-01
5.700000000000000000e+01,5.696078431372548767e-01
5.800000000000000000e+01,5.676470588235293935e-01
5.900000000000000000e+01,5.656862745098039102e-01
6.000000000000000000e+01,5.549019607843137525e-01
6.100000000000000000e+01,5.617647058823529438e-01
6.200000000000000000e+01,5.588235294117647189e-01
6.300000000000000000e+01,5.607843137254902022e-01
6.400000000000000000e+01,5.578431372549019773e-01
6.500000000000000000e+01,6.009803921568627194e-01
6.600000000000000000e+01,5.568627450980392357e-01
6.700000000000000000e+01,5.784313725490195512e-01
6.800000000000000000e+01,5.627450980392156854e-01
6.900000000000000000e+01,5.656862745098039102e-01
7.000000000000000000e+01,5.803921568627450345e-01
7.100000000000000000e+01,5.647058823529411686e-01
7.200000000000000000e+01,5.686274509803921351e-01
7.300000000000000000e+01,5.647058823529411686e-01
7.400000000000000000e+01,5.705882352941176183e-01
7.500000000000000000e+01,5.558823529411764941e-01
7.600000000000000000e+01,5.725490196078431016e-01
7.700000000000000000e+01,5.784313725490195512e-01
7.800000000000000000e+01,5.931372549019607865e-01
7.900000000000000000e+01,5.666666666666666519e-01
8.000000000000000000e+01,5.607843137254902022e-01
8.100000000000000000e+01,5.529411764705882693e-01
8.200000000000000000e+01,5.774509803921568096e-01
8.300000000000000000e+01,5.637254901960784270e-01
8.400000000000000000e+01,5.578431372549019773e-01
8.500000000000000000e+01,5.676470588235293935e-01
8.600000000000000000e+01,5.725490196078431016e-01
8.700000000000000000e+01,5.607843137254902022e-01
8.800000000000000000e+01,5.686274509803921351e-01
8.900000000000000000e+01,5.696078431372548767e-01
9.000000000000000000e+01,5.617647058823529438e-01
9.100000000000000000e+01,5.519607843137255276e-01
9.200000000000000000e+01,5.676470588235293935e-01
9.300000000000000000e+01,5.931372549019607865e-01
9.400000000000000000e+01,5.754901960784313264e-01
9.500000000000000000e+01,5.617647058823529438e-01
9.600000000000000000e+01,5.617647058823529438e-01
9.700000000000000000e+01,5.715686274509803599e-01
9.800000000000000000e+01,5.647058823529411686e-01
9.900000000000000000e+01,5.676470588235293935e-01
